mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.569838762283325,0.3847344763772154,0.48154036204020184,0.06619590888867939,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.36366953137668234,0.3682503648451435,0.36726255624467957,0.3663941508221685,0.00196835037528527,14
5.053456624348958,0.24654723594098008,0.8050181865692139,0.07098663065940124,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.36748013620885356,0.37112858764391116,0.36839758401232314,0.3690021026216959,0.0015495981264620382,11
11.771071195602417,0.642231621915273,1.7184352080027263,0.027685885048489692,0.1,5,500,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500}",0.36727744446246147,0.37534457596886656,0.3693299282500304,0.37065064956045285,0.0034232422516537646,9
4.789648612340291,0.46864653519582383,0.8928516705830892,0.035107522810324705,0.1,9,100,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100}",0.36492622020431326,0.37765526187773635,0.3699785155458267,0.3708533325426255,0.005233297498668271,6
7.638984680175781,0.4358955896796843,1.649335463841756,0.4204339149361172,0.1,9,200,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200}",0.3647235284579212,0.37781741527485,0.36953261177996677,0.3706911851709127,0.005407968640213031,7
15.192166248957315,0.6404791215241289,3.1815034548441568,0.09928814035932111,0.1,9,500,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500}",0.3656559104913248,0.37789849197340686,0.3702217357817504,0.3712587127488273,0.005051514047559788,2
2.3472847143809,0.4225157725438111,0.3173368771870931,0.08785343271109197,0.2,3,100,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100}",0.35389978920058374,0.35268363872223124,0.35607442539219264,0.35421928443833584,0.0014025967501998327,19
4.655888716379802,0.22487343182455038,0.6424949963887533,0.11331303042214755,0.2,3,200,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200}",0.3596156964488406,0.3650072969028701,0.36292512870404153,0.3625160406852508,0.002220038080651072,16
8.822948217391968,0.27202991779828917,1.0843673547108967,0.019344947192703,0.2,3,500,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 500}",0.36452083671152913,0.368493594940814,0.3684786574242977,0.36716436302554695,0.0018692653301994335,13
2.9339662392934165,0.24110060810514106,0.4125975767771403,0.08568915004477892,0.2,5,100,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100}",0.3675612129074104,0.37396627209340033,0.36949207507397946,0.37033985335826336,0.002682690416787604,10
4.203127145767212,0.24271491994420508,0.79429825146993,0.11851203042076924,0.2,5,200,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200}",0.3659396789362737,0.37785795362412844,0.36815436377639954,0.37065066544560055,0.005175903103261724,8
10.869014104207357,0.7214943103006876,2.0500301520029702,0.21550546048482955,0.2,5,500,"{'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 500}",0.3671152910653478,0.37741203178206584,0.36827597389436134,0.3709344322472583,0.004604799522049113,4
