mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.4734694163004556,0.1355275822603142,0.2607866923014323,0.016621698099698438,0.01,3,100,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",0.296132641478839,0.3030646992054484,0.29693137135676356,0.29870957068035037,0.0030967564436642915,27
4.460910479227702,0.2278559780876669,0.4376555283864339,0.030199378978893292,0.01,3,200,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200}",0.29629479487595267,0.30322685260256205,0.29693137135676356,0.2988176729450928,0.003128573300282535,26
10.198793013890585,0.4410215025234287,1.1182981332143147,0.034722485624369505,0.01,3,500,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500}",0.3282390141073456,0.33411707475271607,0.32871214885078437,0.3303560792369487,0.002666430769596827,22
3.3737420241038003,0.2820981969455061,0.4031895001729329,0.06648399419014751,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",0.2969434084644073,0.30379438949245985,0.29745834853459807,0.2993987154971551,0.003115311993334534,25
8.107768615086874,1.1390926652278328,1.2562196254730225,0.7999388179525042,0.01,5,200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200}",0.3246716393708448,0.33387384465704556,0.33150918156390613,0.3300182218639322,0.003901911168692857,23
15.865661064783732,1.3639160407182953,1.8078259627024333,0.0069255366550077324,0.01,5,500,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500}",0.35223771688016864,0.3642370682665802,0.36300620211601603,0.359826995754255,0.0053899055799794746,17
8.663804531097412,1.2566309098910757,1.3598180611928303,0.2594467823563468,0.01,9,100,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 100}",0.31441543700340524,0.32771201556672613,0.31930763306173743,0.32047836187728956,0.0054910657643311425,24
12.536505540211996,2.1786494880885883,2.014012893040975,0.10681176233483695,0.01,9,200,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 200}",0.3470082698232528,0.34927841738284415,0.35206129149945276,0.3494493262351832,0.002066424350077947,20
25.865755558013916,1.3820847852527633,5.728060960769653,1.0834878713716858,0.01,9,500,"{'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500}",0.3600616182909032,0.37700664828928165,0.36653289553690865,0.3678670540390312,0.006981809440399417,12
2.844547748565674,0.5242794679931675,0.2662227153778076,0.003495750482931471,0.1,3,100,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100}",0.34360304848386575,0.35183233338738445,0.3408731606469658,0.34543618083940536,0.0046580501974737825,21
4.568945566813151,0.4149363225679763,0.41864220301310223,0.05513902482809381,0.1,3,200,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200}",0.35199448678449813,0.35410248094697583,0.35704730633588716,0.3543814246891204,0.0020722135609352647,18
11.035655498504639,0.5890319553459978,1.4412654240926106,0.1651155155585357,0.1,3,500,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500}",0.36026431003729525,0.36460191341008596,0.36373586282378695,0.36286736209038944,0.0018742858013734921,15
3.9890143076578775,0.285349534840759,0.7289178371429443,0.04120994534621931,0.1,5,100,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100}",0.36366953137668234,0.3682503648451435,0.36726255624467957,0.3663941508221685,0.00196835037528527,14
5.539641459782918,0.1614060777766686,0.7128558953603109,0.030793784084170148,0.1,5,200,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200}",0.36748013620885356,0.37112858764391116,0.36839758401232314,0.3690021026216959,0.0015495981264620382,11
12.031017939249674,1.7903249018544658,2.500459909439087,0.4087405004310935,0.1,5,500,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500}",0.36727744446246147,0.37534457596886656,0.3693299282500304,0.37065064956045285,0.0034232422516537646,9
5.1296305656433105,1.026906294837983,1.247111717859904,0.3199003146782781,0.1,9,100,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 100}",0.36492622020431326,0.37765526187773635,0.3699785155458267,0.3708533325426255,0.005233297498668271,6
10.247963190078735,0.7798927747072495,2.280517101287842,0.5625102712754751,0.1,9,200,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 200}",0.3647235284579212,0.37781741527485,0.36953261177996677,0.3706911851709127,0.005407968640213031,7
19.06706174214681,2.8116302799015758,3.9436588287353516,0.8052253226239364,0.1,9,500,"{'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 500}",0.3656559104913248,0.37789849197340686,0.3702217357817504,0.3712587127488273,0.005051514047559788,2
3.007584571838379,0.3697807180232664,0.2551999092102051,0.007008346688234481,0.2,3,100,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100}",0.35389978920058374,0.35268363872223124,0.35607442539219264,0.35421928443833584,0.0014025967501998327,19
4.784114599227905,0.5845023852959811,0.5492931207021078,0.05185518924749351,0.2,3,200,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200}",0.3596156964488406,0.3650072969028701,0.36292512870404153,0.3625160406852508,0.002220038080651072,16
8.906811793645224,0.4244040734059602,1.0988982518513997,0.009888918136884542,0.2,3,500,"{'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 500}",0.36452083671152913,0.368493594940814,0.3684786574242977,0.36716436302554695,0.0018692653301994335,13
